"validation_id","itr_form","assessment_year","validation_code","workflow","field_or_schedule","validation_message","source_name","source_url","source_file","verification_status","source_reference"
"IVAL-ITR4-0083","ITR-4","2026-27","102","filing_readiness","","In Schedule 80G in table (D) “Donations entitled for 50% deduction Subject to","Income Tax Department validation rules","https://www.incometax.gov.in/iec/foportal/sites/default/files/2026-05/CBDT_e-Filing_ITR%204_Validation%20Rules_AY%202026-27.pdf","ITR-4-validation-rules-AY-2026-27.pdf","VERIFIED","Official published source record: 102"
"IVAL-ITR4-0084","ITR-4","2026-27","103","filing_readiness","","In Schedule 80G in table (E) Donations should be equal to the sum of (Donations entitled","Income Tax Department validation rules","https://www.incometax.gov.in/iec/foportal/sites/default/files/2026-05/CBDT_e-Filing_ITR%204_Validation%20Rules_AY%202026-27.pdf","ITR-4-validation-rules-AY-2026-27.pdf","VERIFIED","Official published source record: 103"
"IVAL-ITR4-0089","ITR-4","2026-27","108","filing_readiness","","If Old Tax Regime is selected, and in ""schedule 80G"" if multiple entries are there under","Income Tax Department validation rules","https://www.incometax.gov.in/iec/foportal/sites/default/files/2026-05/CBDT_e-Filing_ITR%204_Validation%20Rules_AY%202026-27.pdf","ITR-4-validation-rules-AY-2026-27.pdf","VERIFIED","Official published source record: 108"
"IVAL-ITR4-0090","ITR-4","2026-27","109","filing_readiness","","In schedule 80G, if donation is made, same PAN of Donee cannot appear more than once except the PAN 'AAAAR1077P can be repeated in different blocks' Note: For table D (50% without qualifying limit), above rule will not be applicable if ARN number is unique. Further if ARN is not entered then this note will not be applicable","Income Tax Department validation rules","https://www.incometax.gov.in/iec/foportal/sites/default/files/2026-05/CBDT_e-Filing_ITR%204_Validation%20Rules_AY%202026-27.pdf","ITR-4-validation-rules-AY-2026-27.pdf","VERIFIED","Official published source record: 109"
"IVAL-ITR4-0091","ITR-4","2026-27","112","filing_readiness","112","In Schedule TCS total of col 5 TCS credit out of (4) being claimed this year should be","Income Tax Department validation rules","https://www.incometax.gov.in/iec/foportal/sites/default/files/2026-05/CBDT_e-Filing_ITR%204_Validation%20Rules_AY%202026-27.pdf","ITR-4-validation-rules-AY-2026-27.pdf","VERIFIED","Official published source record: 112"
"IVAL-ITR4-0092","ITR-4","2026-27","113","filing_readiness","","In Schedule TDS2 (i) & (ii) (Other than salary), “The Amount of TDS claimed this year”","Income Tax Department validation rules","https://www.incometax.gov.in/iec/foportal/sites/default/files/2026-05/CBDT_e-Filing_ITR%204_Validation%20Rules_AY%202026-27.pdf","ITR-4-validation-rules-AY-2026-27.pdf","VERIFIED","Official published source record: 113"
"IVAL-ITR4-0093","ITR-4","2026-27","114","filing_readiness","","In Schedule TDS (2), year of tax deduction cannot be '0' / 'null ' if there is a claim of","Income Tax Department validation rules","https://www.incometax.gov.in/iec/foportal/sites/default/files/2026-05/CBDT_e-Filing_ITR%204_Validation%20Rules_AY%202026-27.pdf","ITR-4-validation-rules-AY-2026-27.pdf","VERIFIED","Official published source record: 114"
"IVAL-ITR4-0094","ITR-4","2026-27","115","filing_readiness","","In Schedule TDS2(i) & TDS2(ii), Unclaimed TDS brought forward & details of TDS of","Income Tax Department validation rules","https://www.incometax.gov.in/iec/foportal/sites/default/files/2026-05/CBDT_e-Filing_ITR%204_Validation%20Rules_AY%202026-27.pdf","ITR-4-validation-rules-AY-2026-27.pdf","VERIFIED","Official published source record: 115"
"IVAL-ITR4-0095","ITR-4","2026-27","116","filing_readiness","","In schedule TDS-2(ii), claim of TDS in S. No 6 cannot be more than income disclosed in","Income Tax Department validation rules","https://www.incometax.gov.in/iec/foportal/sites/default/files/2026-05/CBDT_e-Filing_ITR%204_Validation%20Rules_AY%202026-27.pdf","ITR-4-validation-rules-AY-2026-27.pdf","VERIFIED","Official published source record: 116"
"IVAL-ITR4-0096","ITR-4","2026-27","117","filing_readiness","","In schedule TDS-2(i), claim of TDS in SR.NO 6 cannot be more than income disclosed","Income Tax Department validation rules","https://www.incometax.gov.in/iec/foportal/sites/default/files/2026-05/CBDT_e-Filing_ITR%204_Validation%20Rules_AY%202026-27.pdf","ITR-4-validation-rules-AY-2026-27.pdf","VERIFIED","Official published source record: 117"
"IVAL-ITR4-0097","ITR-4","2026-27","118","filing_readiness","","In Schedule TDS1 total of col 4 'Total Tax deducted"" should be equal to sum of","Income Tax Department validation rules","https://www.incometax.gov.in/iec/foportal/sites/default/files/2026-05/CBDT_e-Filing_ITR%204_Validation%20Rules_AY%202026-27.pdf","ITR-4-validation-rules-AY-2026-27.pdf","VERIFIED","Official published source record: 118"
"IVAL-ITR4-0098","ITR-4","2026-27","119","filing_readiness","","In Schedule TDS2 total of col 6 'TDS Credit out of (5) being claimed this year' should be","Income Tax Department validation rules","https://www.incometax.gov.in/iec/foportal/sites/default/files/2026-05/CBDT_e-Filing_ITR%204_Validation%20Rules_AY%202026-27.pdf","ITR-4-validation-rules-AY-2026-27.pdf","VERIFIED","Official published source record: 119"
"IVAL-ITR4-0099","ITR-4","2026-27","120","filing_readiness","","In Schedule TDS3 total of col 6' 'TDS Credit out of (5) claimed this year' should be equal","Income Tax Department validation rules","https://www.incometax.gov.in/iec/foportal/sites/default/files/2026-05/CBDT_e-Filing_ITR%204_Validation%20Rules_AY%202026-27.pdf","ITR-4-validation-rules-AY-2026-27.pdf","VERIFIED","Official published source record: 120"
"IVAL-ITR4-0100","ITR-4","2026-27","121","filing_readiness","","In schedule ""Tax Details"" in TDS2(i), TDS is claimed in column 6 then Corresponding Receipt /Withdrawals offered - ""Gross Amount (Col 7)"" and ""Head of Income (Col 8)"" is to be mandatorily filled.","Income Tax Department validation rules","https://www.incometax.gov.in/iec/foportal/sites/default/files/2026-05/CBDT_e-Filing_ITR%204_Validation%20Rules_AY%202026-27.pdf","ITR-4-validation-rules-AY-2026-27.pdf","VERIFIED","Official published source record: 121"
"IVAL-ITR4-0101","ITR-4","2026-27","122","filing_readiness","","In schedule ""Tax Details"" in TDS2(ii), TDS is claimed in column 6 then Corresponding Income offered - ""Gross Amount (Col 7)"" and ""Head of Income (Col 8)"" is to be mandatorily filled.","Income Tax Department validation rules","https://www.incometax.gov.in/iec/foportal/sites/default/files/2026-05/CBDT_e-Filing_ITR%204_Validation%20Rules_AY%202026-27.pdf","ITR-4-validation-rules-AY-2026-27.pdf","VERIFIED","Official published source record: 122"
"IVAL-ITR4-0102","ITR-4","2026-27","123","filing_readiness","","IFSC under “Bank Details,” Schedule 80G and in schedule 80GGC should match with","Income Tax Department validation rules","https://www.incometax.gov.in/iec/foportal/sites/default/files/2026-05/CBDT_e-Filing_ITR%204_Validation%20Rules_AY%202026-27.pdf","ITR-4-validation-rules-AY-2026-27.pdf","VERIFIED","Official published source record: 123"
"IVAL-ITR4-0103","ITR-4","2026-27","125","filing_readiness","125","""Income details"" and ""Tax computation"" have not been disclosed but details regarding","Income Tax Department validation rules","https://www.incometax.gov.in/iec/foportal/sites/default/files/2026-05/CBDT_e-Filing_ITR%204_Validation%20Rules_AY%202026-27.pdf","ITR-4-validation-rules-AY-2026-27.pdf","VERIFIED","Official published source record: 125"
"IVAL-ITR4-0104","ITR-4","2026-27","126","filing_readiness","","TDS, TCS or Tax paid claimed in “Tax paid and Verification schedule” is inconsistent","Income Tax Department validation rules","https://www.incometax.gov.in/iec/foportal/sites/default/files/2026-05/CBDT_e-Filing_ITR%204_Validation%20Rules_AY%202026-27.pdf","ITR-4-validation-rules-AY-2026-27.pdf","VERIFIED","Official published source record: 126"
"IVAL-ITR4-0105","ITR-4","2026-27","127","filing_readiness","","The sum of the amounts claimed at TDS, TCS, Advance Tax and Self-Assessment Tax is","Income Tax Department validation rules","https://www.incometax.gov.in/iec/foportal/sites/default/files/2026-05/CBDT_e-Filing_ITR%204_Validation%20Rules_AY%202026-27.pdf","ITR-4-validation-rules-AY-2026-27.pdf","VERIFIED","Official published source record: 127"
"IVAL-ITR4-0106","ITR-4","2026-27","128","filing_readiness","","Amount of Refund claimed is inconsistent with the difference of “Total Taxes Paid” and","Income Tax Department validation rules","https://www.incometax.gov.in/iec/foportal/sites/default/files/2026-05/CBDT_e-Filing_ITR%204_Validation%20Rules_AY%202026-27.pdf","ITR-4-validation-rules-AY-2026-27.pdf","VERIFIED","Official published source record: 128"
"IVAL-ITR4-0108","ITR-4","2026-27","130","filing_readiness","","Agriculture Income shown as exempt cannot be more than Rs 5,000/- and cannot be","Income Tax Department validation rules","https://www.incometax.gov.in/iec/foportal/sites/default/files/2026-05/CBDT_e-Filing_ITR%204_Validation%20Rules_AY%202026-27.pdf","ITR-4-validation-rules-AY-2026-27.pdf","VERIFIED","Official published source record: 130"
"IVAL-ITR4-0109","ITR-4","2026-27","131","filing_readiness","","In ""Schedule Taxes Paid and Verification"" Total TDS Claimed should be equal to the","Income Tax Department validation rules","https://www.incometax.gov.in/iec/foportal/sites/default/files/2026-05/CBDT_e-Filing_ITR%204_Validation%20Rules_AY%202026-27.pdf","ITR-4-validation-rules-AY-2026-27.pdf","VERIFIED","Official published source record: 131"
"IVAL-ITR4-0110","ITR-4","2026-27","132","filing_readiness","","In ""Schedule Taxes Paid and Verification"" Total TCS Claimed should be equal to the","Income Tax Department validation rules","https://www.incometax.gov.in/iec/foportal/sites/default/files/2026-05/CBDT_e-Filing_ITR%204_Validation%20Rules_AY%202026-27.pdf","ITR-4-validation-rules-AY-2026-27.pdf","VERIFIED","Official published source record: 132"
"IVAL-ITR4-0111","ITR-4","2026-27","133","filing_readiness","","In ""Schedule Taxes Paid and Verification"" Total Advance Tax paid should be equal to","Income Tax Department validation rules","https://www.incometax.gov.in/iec/foportal/sites/default/files/2026-05/CBDT_e-Filing_ITR%204_Validation%20Rules_AY%202026-27.pdf","ITR-4-validation-rules-AY-2026-27.pdf","VERIFIED","Official published source record: 133"
"IVAL-ITR4-0112","ITR-4","2026-27","134","filing_readiness","","In ""Schedule Taxes Paid and Verification"" Total Self-Assessment Tax Paid should be equal to the sum of total Tax Paid in schedule IT where date of deposit is after 31st Mar of the PY for which ITR is being filed.","Income Tax Department validation rules","https://www.incometax.gov.in/iec/foportal/sites/default/files/2026-05/CBDT_e-Filing_ITR%204_Validation%20Rules_AY%202026-27.pdf","ITR-4-validation-rules-AY-2026-27.pdf","VERIFIED","Official published source record: 134"
"IVAL-ITR4-0113","ITR-4","2026-27","136","filing_readiness","136","Presumptive Income from Goods Carriage under section 44AE is not equal to the amount","Income Tax Department validation rules","https://www.incometax.gov.in/iec/foportal/sites/default/files/2026-05/CBDT_e-Filing_ITR%204_Validation%20Rules_AY%202026-27.pdf","ITR-4-validation-rules-AY-2026-27.pdf","VERIFIED","Official published source record: 136"
"IVAL-ITR4-0114","ITR-4","2026-27","137","filing_readiness","","In schedule BP if income is declared u/s 44AE then it is mandatory to select ""Business","Income Tax Department validation rules","https://www.incometax.gov.in/iec/foportal/sites/default/files/2026-05/CBDT_e-Filing_ITR%204_Validation%20Rules_AY%202026-27.pdf","ITR-4-validation-rules-AY-2026-27.pdf","VERIFIED","Official published source record: 137"
"IVAL-ITR4-0115","ITR-4","2026-27","138","filing_readiness","","In schedule BP if ""business code"" u/s 44AE is selected then it is mandatory to declare","Income Tax Department validation rules","https://www.incometax.gov.in/iec/foportal/sites/default/files/2026-05/CBDT_e-Filing_ITR%204_Validation%20Rules_AY%202026-27.pdf","ITR-4-validation-rules-AY-2026-27.pdf","VERIFIED","Official published source record: 138"
"IVAL-ITR4-0116","ITR-4","2026-27","139","filing_readiness","","Gross receipts /turnover are mentioned in schedule BP but Financial Particulars such as","Income Tax Department validation rules","https://www.incometax.gov.in/iec/foportal/sites/default/files/2026-05/CBDT_e-Filing_ITR%204_Validation%20Rules_AY%202026-27.pdf","ITR-4-validation-rules-AY-2026-27.pdf","VERIFIED","Official published source record: 139"
"IVAL-ITR4-0117","ITR-4","2026-27","140","filing_readiness","","As per rule 12 (1) (ca), a person deriving income under the head “profits or gains from","Income Tax Department validation rules","https://www.incometax.gov.in/iec/foportal/sites/default/files/2026-05/CBDT_e-Filing_ITR%204_Validation%20Rules_AY%202026-27.pdf","ITR-4-validation-rules-AY-2026-27.pdf","VERIFIED","Official published source record: 140"
"IVAL-ITR4-0119","ITR-4","2026-27","142","filing_readiness","","Credit for TDS has been claimed in return, but the corresponding receipts have been","Income Tax Department validation rules","https://www.incometax.gov.in/iec/foportal/sites/default/files/2026-05/CBDT_e-Filing_ITR%204_Validation%20Rules_AY%202026-27.pdf","ITR-4-validation-rules-AY-2026-27.pdf","VERIFIED","Official published source record: 142"
"IVAL-ITR4-0120","ITR-4","2026-27","143","filing_readiness","","Taxpayer being an employee can claim Standard deduction u/s 16ia only to the extent of","Income Tax Department validation rules","https://www.incometax.gov.in/iec/foportal/sites/default/files/2026-05/CBDT_e-Filing_ITR%204_Validation%20Rules_AY%202026-27.pdf","ITR-4-validation-rules-AY-2026-27.pdf","VERIFIED","Official published source record: 143"
"IVAL-ITR4-0121","ITR-4","2026-27","144","filing_readiness","","“The presumptive income offered u/s 44AE per vehicle is less than Rs.1000 per MT per","Income Tax Department validation rules","https://www.incometax.gov.in/iec/foportal/sites/default/files/2026-05/CBDT_e-Filing_ITR%204_Validation%20Rules_AY%202026-27.pdf","ITR-4-validation-rules-AY-2026-27.pdf","VERIFIED","Official published source record: 144"
"IVAL-ITR4-0126","ITR-4","2026-27","150","filing_readiness","","If Old Tax Regime is selected, and In Schedule Part BTI, assessee has claimed deduction","Income Tax Department validation rules","https://www.incometax.gov.in/iec/foportal/sites/default/files/2026-05/CBDT_e-Filing_ITR%204_Validation%20Rules_AY%202026-27.pdf","ITR-4-validation-rules-AY-2026-27.pdf","VERIFIED","Official published source record: 150"
"IVAL-ITR4-0127","ITR-4","2026-27","151","filing_readiness","","House rent allowance (HRA u/s.10(13A)) is claimed, hence deduction u/s.80GG above","Income Tax Department validation rules","https://www.incometax.gov.in/iec/foportal/sites/default/files/2026-05/CBDT_e-Filing_ITR%204_Validation%20Rules_AY%202026-27.pdf","ITR-4-validation-rules-AY-2026-27.pdf","VERIFIED","Official published source record: 151"
"IVAL-ITR4-0128","ITR-4","2026-27","152","filing_readiness","","If Old Tax Regime is selected, the maximum deduction allowed under section 80TTA is","Income Tax Department validation rules","https://www.incometax.gov.in/iec/foportal/sites/default/files/2026-05/CBDT_e-Filing_ITR%204_Validation%20Rules_AY%202026-27.pdf","ITR-4-validation-rules-AY-2026-27.pdf","VERIFIED","Official published source record: 152"
"IVAL-ITR4-0129","ITR-4","2026-27","153","filing_readiness","","If Old Tax Regime is selected, the maximum deduction allowed under section 80TTB is","Income Tax Department validation rules","https://www.incometax.gov.in/iec/foportal/sites/default/files/2026-05/CBDT_e-Filing_ITR%204_Validation%20Rules_AY%202026-27.pdf","ITR-4-validation-rules-AY-2026-27.pdf","VERIFIED","Official published source record: 153"
"IVAL-ITR4-0130","ITR-4","2026-27","154","filing_readiness","","If Old Tax Regime is selected and In Schedule HP, if ""Type of House Property"" is","Income Tax Department validation rules","https://www.incometax.gov.in/iec/foportal/sites/default/files/2026-05/CBDT_e-Filing_ITR%204_Validation%20Rules_AY%202026-27.pdf","ITR-4-validation-rules-AY-2026-27.pdf","VERIFIED","Official published source record: 154"
"IVAL-ITR4-0131","ITR-4","2026-27","155","filing_readiness","","If Old Tax Regime is selected, then in case employer category is other than CG - Pensioners SG - Pensioners, PSU - Pensioners, others - Pensioners or ""not applicable"" then the Maximum amount that can be claimed for u/s 80CCD (1) is 10% of Salary","Income Tax Department validation rules","https://www.incometax.gov.in/iec/foportal/sites/default/files/2026-05/CBDT_e-Filing_ITR%204_Validation%20Rules_AY%202026-27.pdf","ITR-4-validation-rules-AY-2026-27.pdf","VERIFIED","Official published source record: 155"
"IVAL-ITR4-0132","ITR-4","2026-27","156","filing_readiness","","If Old Tax Regime is selected, and Assessee is claiming deduction u/s 80EEA more than","Income Tax Department validation rules","https://www.incometax.gov.in/iec/foportal/sites/default/files/2026-05/CBDT_e-Filing_ITR%204_Validation%20Rules_AY%202026-27.pdf","ITR-4-validation-rules-AY-2026-27.pdf","VERIFIED","Official published source record: 156"
"IVAL-ITR4-0133","ITR-4","2026-27","157","filing_readiness","","If Old Tax Regime is selected and Deductions claimed under section 80EEA is greater","Income Tax Department validation rules","https://www.incometax.gov.in/iec/foportal/sites/default/files/2026-05/CBDT_e-Filing_ITR%204_Validation%20Rules_AY%202026-27.pdf","ITR-4-validation-rules-AY-2026-27.pdf","VERIFIED","Official published source record: 157"
"IVAL-ITR4-0134","ITR-4","2026-27","158","filing_readiness","","If Old Tax Regime is selected, and Assessee claiming deduction u/s 80EEB more than","Income Tax Department validation rules","https://www.incometax.gov.in/iec/foportal/sites/default/files/2026-05/CBDT_e-Filing_ITR%204_Validation%20Rules_AY%202026-27.pdf","ITR-4-validation-rules-AY-2026-27.pdf","VERIFIED","Official published source record: 158"
"IVAL-ITR4-0136","ITR-4","2026-27","160","filing_readiness","","In Income details, allowance to extent exempt u/s 10 should be equal to sum of","Income Tax Department validation rules","https://www.incometax.gov.in/iec/foportal/sites/default/files/2026-05/CBDT_e-Filing_ITR%204_Validation%20Rules_AY%202026-27.pdf","ITR-4-validation-rules-AY-2026-27.pdf","VERIFIED","Official published source record: 160"
"IVAL-ITR4-0137","ITR-4","2026-27","161","filing_readiness","","Deduction u/s 80CCD (2) cannot be claimed by the taxpayer who has selected employer","Income Tax Department validation rules","https://www.incometax.gov.in/iec/foportal/sites/default/files/2026-05/CBDT_e-Filing_ITR%204_Validation%20Rules_AY%202026-27.pdf","ITR-4-validation-rules-AY-2026-27.pdf","VERIFIED","Official published source record: 161"
"IVAL-ITR4-0139","ITR-4","2026-27","165","filing_readiness","165","Assessee is ""HUF"" or Firm (other than LLP) and amount in schedule TDS 1 is more than","Income Tax Department validation rules","https://www.incometax.gov.in/iec/foportal/sites/default/files/2026-05/CBDT_e-Filing_ITR%204_Validation%20Rules_AY%202026-27.pdf","ITR-4-validation-rules-AY-2026-27.pdf","VERIFIED","Official published source record: 165"
"IVAL-ITR4-0141","ITR-4","2026-27","168","filing_readiness","168","If Old Tax Regime is selected, then In Schedule 80D, Deduction at Sl. No. 1a ""Self and","Income Tax Department validation rules","https://www.incometax.gov.in/iec/foportal/sites/default/files/2026-05/CBDT_e-Filing_ITR%204_Validation%20Rules_AY%202026-27.pdf","ITR-4-validation-rules-AY-2026-27.pdf","VERIFIED","Official published source record: 168"
"IVAL-ITR4-0142","ITR-4","2026-27","169","filing_readiness","","If Old Tax Regime is selected, then In Schedule 80D, Deduction at Sl. No. 1a should be","Income Tax Department validation rules","https://www.incometax.gov.in/iec/foportal/sites/default/files/2026-05/CBDT_e-Filing_ITR%204_Validation%20Rules_AY%202026-27.pdf","ITR-4-validation-rules-AY-2026-27.pdf","VERIFIED","Official published source record: 169"
"IVAL-ITR4-0143","ITR-4","2026-27","170","filing_readiness","","If Old Tax Regime is selected, then In Schedule 80D, the amount of preventive health","Income Tax Department validation rules","https://www.incometax.gov.in/iec/foportal/sites/default/files/2026-05/CBDT_e-Filing_ITR%204_Validation%20Rules_AY%202026-27.pdf","ITR-4-validation-rules-AY-2026-27.pdf","VERIFIED","Official published source record: 170"
"IVAL-ITR4-0144","ITR-4","2026-27","171","filing_readiness","","If Old Tax Regime is selected, then In Schedule 80D, Deduction at Sl. No. 1b Self and","Income Tax Department validation rules","https://www.incometax.gov.in/iec/foportal/sites/default/files/2026-05/CBDT_e-Filing_ITR%204_Validation%20Rules_AY%202026-27.pdf","ITR-4-validation-rules-AY-2026-27.pdf","VERIFIED","Official published source record: 171"
"IVAL-ITR4-0145","ITR-4","2026-27","172","filing_readiness","","If Old Tax Regime is selected, then In Schedule 80D, Deduction at Sl. No. 1b should be","Income Tax Department validation rules","https://www.incometax.gov.in/iec/foportal/sites/default/files/2026-05/CBDT_e-Filing_ITR%204_Validation%20Rules_AY%202026-27.pdf","ITR-4-validation-rules-AY-2026-27.pdf","VERIFIED","Official published source record: 172"
"IVAL-ITR4-0146","ITR-4","2026-27","173","filing_readiness","","If Old Tax Regime is selected, In Schedule 80D, Deduction at Sl. No. 2a Parents will be","Income Tax Department validation rules","https://www.incometax.gov.in/iec/foportal/sites/default/files/2026-05/CBDT_e-Filing_ITR%204_Validation%20Rules_AY%202026-27.pdf","ITR-4-validation-rules-AY-2026-27.pdf","VERIFIED","Official published source record: 173"
"IVAL-ITR4-0147","ITR-4","2026-27","174","filing_readiness","","If Old Tax Regime is selected, then In Schedule 80D, Deduction at Sl. No. 2a should be","Income Tax Department validation rules","https://www.incometax.gov.in/iec/foportal/sites/default/files/2026-05/CBDT_e-Filing_ITR%204_Validation%20Rules_AY%202026-27.pdf","ITR-4-validation-rules-AY-2026-27.pdf","VERIFIED","Official published source record: 174"
"IVAL-ITR4-0148","ITR-4","2026-27","175","filing_readiness","","If Old Tax Regime is selected, In Schedule 80D, Deduction at Sl. No. 2b Parents (Senior","Income Tax Department validation rules","https://www.incometax.gov.in/iec/foportal/sites/default/files/2026-05/CBDT_e-Filing_ITR%204_Validation%20Rules_AY%202026-27.pdf","ITR-4-validation-rules-AY-2026-27.pdf","VERIFIED","Official published source record: 175"
"IVAL-ITR4-0149","ITR-4","2026-27","176","filing_readiness","","If Old Tax Regime is selected, then In Schedule 80D, Deduction at Sl. No. 2b should be","Income Tax Department validation rules","https://www.incometax.gov.in/iec/foportal/sites/default/files/2026-05/CBDT_e-Filing_ITR%204_Validation%20Rules_AY%202026-27.pdf","ITR-4-validation-rules-AY-2026-27.pdf","VERIFIED","Official published source record: 176"
"IVAL-ITR4-0150","ITR-4","2026-27","177","filing_readiness","","If Old Tax Regime is selected, In Schedule 80D, Sl. No. 3 Eligible amount of deduction","Income Tax Department validation rules","https://www.incometax.gov.in/iec/foportal/sites/default/files/2026-05/CBDT_e-Filing_ITR%204_Validation%20Rules_AY%202026-27.pdf","ITR-4-validation-rules-AY-2026-27.pdf","VERIFIED","Official published source record: 177"
"IVAL-ITR4-0151","ITR-4","2026-27","178","filing_readiness","","If Old Tax Regime is selected, then In Schedule 80D, Eligible amount of deduction at Sl.","Income Tax Department validation rules","https://www.incometax.gov.in/iec/foportal/sites/default/files/2026-05/CBDT_e-Filing_ITR%204_Validation%20Rules_AY%202026-27.pdf","ITR-4-validation-rules-AY-2026-27.pdf","VERIFIED","Official published source record: 178"
"IVAL-ITR4-0152","ITR-4","2026-27","179","filing_readiness","","If Old Tax Regime is selected, and Deduction u/s 80D is claimed but details not provided","Income Tax Department validation rules","https://www.incometax.gov.in/iec/foportal/sites/default/files/2026-05/CBDT_e-Filing_ITR%204_Validation%20Rules_AY%202026-27.pdf","ITR-4-validation-rules-AY-2026-27.pdf","VERIFIED","Official published source record: 179"
"IVAL-ITR4-0154","ITR-4","2026-27","182","filing_readiness","","If Old Tax Regime is selected, The fixed amount of Rs. 125,000 can be claimed u/s 80U","Income Tax Department validation rules","https://www.incometax.gov.in/iec/foportal/sites/default/files/2026-05/CBDT_e-Filing_ITR%204_Validation%20Rules_AY%202026-27.pdf","ITR-4-validation-rules-AY-2026-27.pdf","VERIFIED","Official published source record: 182"
"IVAL-ITR4-0155","ITR-4","2026-27","183","filing_readiness","","If New Tax regime is selected, then Part C – Deductions and Taxable Total Income, all","Income Tax Department validation rules","https://www.incometax.gov.in/iec/foportal/sites/default/files/2026-05/CBDT_e-Filing_ITR%204_Validation%20Rules_AY%202026-27.pdf","ITR-4-validation-rules-AY-2026-27.pdf","VERIFIED","Official published source record: 183"
"IVAL-ITR4-0157","ITR-4","2026-27","185","filing_readiness","","In income details, total of Dividend income should be equal to sum of “Quarterly","Income Tax Department validation rules","https://www.incometax.gov.in/iec/foportal/sites/default/files/2026-05/CBDT_e-Filing_ITR%204_Validation%20Rules_AY%202026-27.pdf","ITR-4-validation-rules-AY-2026-27.pdf","VERIFIED","Official published source record: 185"
"IVAL-ITR4-0160","ITR-4","2026-27","189","filing_readiness","189","If New Tax Regime is selected, then Sum of deductions claimed u/s 80C, 80CCC &","Income Tax Department validation rules","https://www.incometax.gov.in/iec/foportal/sites/default/files/2026-05/CBDT_e-Filing_ITR%204_Validation%20Rules_AY%202026-27.pdf","ITR-4-validation-rules-AY-2026-27.pdf","VERIFIED","Official published source record: 189"
"IVAL-ITR4-0161","ITR-4","2026-27","190","filing_readiness","","If New Tax Regime is selected, then deduction u/s 80G cannot be claimed and details","Income Tax Department validation rules","https://www.incometax.gov.in/iec/foportal/sites/default/files/2026-05/CBDT_e-Filing_ITR%204_Validation%20Rules_AY%202026-27.pdf","ITR-4-validation-rules-AY-2026-27.pdf","VERIFIED","Official published source record: 190"
"IVAL-ITR4-0162","ITR-4","2026-27","191","filing_readiness","","If New Tax Regime is selected, then deduction u/s 80GG cannot be claimed and details","Income Tax Department validation rules","https://www.incometax.gov.in/iec/foportal/sites/default/files/2026-05/CBDT_e-Filing_ITR%204_Validation%20Rules_AY%202026-27.pdf","ITR-4-validation-rules-AY-2026-27.pdf","VERIFIED","Official published source record: 191"
"IVAL-ITR4-0164","ITR-4","2026-27","196","filing_readiness","","If new tax regime is selected, then Gross Total Income should be equal to the Total of","Income Tax Department validation rules","https://www.incometax.gov.in/iec/foportal/sites/default/files/2026-05/CBDT_e-Filing_ITR%204_Validation%20Rules_AY%202026-27.pdf","ITR-4-validation-rules-AY-2026-27.pdf","VERIFIED","Official published source record: 196"
"IVAL-ITR4-0165","ITR-4","2026-27","197","filing_readiness","","If new tax regime is selected and Income from one House Property is negative, then Gross Total Income should be equal to the Total of Incomes from Business & profession, Salary & Other Sources, LTCG u/s 112A.","Income Tax Department validation rules","https://www.incometax.gov.in/iec/foportal/sites/default/files/2026-05/CBDT_e-Filing_ITR%204_Validation%20Rules_AY%202026-27.pdf","ITR-4-validation-rules-AY-2026-27.pdf","VERIFIED","Official published source record: 197"
"IVAL-ITR4-0171","ITR-4","2026-27","203","filing_readiness","","If New tax regime is selected, then deduction u/s 80CCD(1B) should not be more than","Income Tax Department validation rules","https://www.incometax.gov.in/iec/foportal/sites/default/files/2026-05/CBDT_e-Filing_ITR%204_Validation%20Rules_AY%202026-27.pdf","ITR-4-validation-rules-AY-2026-27.pdf","VERIFIED","Official published source record: 203"
"IVAL-ITR4-0173","ITR-4","2026-27","208","filing_readiness","","If New tax regime is selected, then deduction u/s 80CCD (1) should not be more than","Income Tax Department validation rules","https://www.incometax.gov.in/iec/foportal/sites/default/files/2026-05/CBDT_e-Filing_ITR%204_Validation%20Rules_AY%202026-27.pdf","ITR-4-validation-rules-AY-2026-27.pdf","VERIFIED","Official published source record: 208"
"IVAL-ITR4-0174","ITR-4","2026-27","211","filing_readiness","211","If New tax regime is selected, then deduction u/s 80D cannot be claimed and details","Income Tax Department validation rules","https://www.incometax.gov.in/iec/foportal/sites/default/files/2026-05/CBDT_e-Filing_ITR%204_Validation%20Rules_AY%202026-27.pdf","ITR-4-validation-rules-AY-2026-27.pdf","VERIFIED","Official published source record: 211"
"IVAL-ITR4-0175","ITR-4","2026-27","213","filing_readiness","213","In Schedule BP, Registration No. of goods carriage should not be repeated in section","Income Tax Department validation rules","https://www.incometax.gov.in/iec/foportal/sites/default/files/2026-05/CBDT_e-Filing_ITR%204_Validation%20Rules_AY%202026-27.pdf","ITR-4-validation-rules-AY-2026-27.pdf","VERIFIED","Official published source record: 213"
"IVAL-ITR4-0177","ITR-4","2026-27","215","filing_readiness","","Exempt allowance u/s 10(10CC) cannot be more than the TDS claimed u/s 192 in","Income Tax Department validation rules","https://www.incometax.gov.in/iec/foportal/sites/default/files/2026-05/CBDT_e-Filing_ITR%204_Validation%20Rules_AY%202026-27.pdf","ITR-4-validation-rules-AY-2026-27.pdf","VERIFIED","Official published source record: 215"
